Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age (day),Concrete compressive strength,Cement_is_outlier,Blast Furnace Slag_is_outlier,Fly Ash_is_outlier,Water_is_outlier,Superplasticizer_is_outlier,Coarse Aggregate_is_outlier,Fine Aggregate_is_outlier,Age (day)_is_outlier,Water_Cement_Ratio,Total_Binder,Water_Binder_Ratio,Sand_Ratio,has_Superplasticizer,has_FlyAsh,Age_Phase_OHE_0.0,Age_Phase_OHE_1.0,Age_Phase_OHE_2.0,Age_Phase_OHE_3.0,mix_type_freq,Age (day)_log1p,Superplasticizer_log1p,Fly Ash_log1p,Blast Furnace Slag_log1p,Strength_Level
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.34202016,0,0,0,0,0,0,0,0,0.850729402052048,295.2,0.5610433604145988,0.4737227422450781,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.1377104498038118,4.620255823406132,0.0,1
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,3.0,15.04436632,0,0,0,0,0,0,0,0,0.8503251520426721,316.08000000000004,0.5129713996294301,0.4245014545835318,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.1713368063840917,4.839451481712757,0.0,0
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918,0,0,0,0,0,0,0,0,0.8503251520426721,316.08000000000004,0.5129713996294301,0.4245014545835318,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.1713368063840917,4.839451481712757,0.0,0
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28.0,26.40003604,0,0,0,0,0,0,0,0,0.8503251520426721,316.08000000000004,0.5129713996294301,0.4245014545835318,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.1713368063840917,4.839451481712757,0.0,0
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56.0,35.34253976,0,0,0,0,0,0,0,0,0.8503251520426721,316.08000000000004,0.5129713996294301,0.4245014545835318,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.1713368063840917,4.839451481712757,0.0,1
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,100.0,40.56876784,0,0,0,0,0,0,0,0,0.8503251520426721,316.08000000000004,0.5129713996294301,0.4245014545835318,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.1713368063840917,4.839451481712757,0.0,1
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084,0,0,0,0,0,0,0,0,0.850238128879604,333.69,0.5403518235326096,0.4242536419635899,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.900613874140137,4.809090142334542,0.0,0
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184,0,0,0,0,0,0,0,0,0.850238128879604,333.69,0.5403518235326096,0.4242536419635899,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.900613874140137,4.809090142334542,0.0,0
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28.0,24.90387312,0,0,0,0,0,0,0,0,0.850238128879604,333.69,0.5403518235326096,0.4242536419635899,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.900613874140137,4.809090142334542,0.0,0
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.20490436,0,0,0,0,0,0,0,0,0.850238128879604,333.69,0.5403518235326096,0.4242536419635899,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.900613874140137,4.809090142334542,0.0,1
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,100.0,39.6103962,0,0,0,0,0,0,0,0,0.850238128879604,333.69,0.5403518235326096,0.4242536419635899,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.900613874140137,4.809090142334542,0.0,1
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3.0,10.0318758,0,0,0,0,0,0,0,0,0.8499804321933304,348.28,0.5612438267899035,0.42426971067833563,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.728109442151599,4.781725147887709,0.0,0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.08443588,0,0,0,0,0,0,0,0,0.8499804321933304,348.28,0.5612438267899035,0.42426971067833563,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.728109442151599,4.781725147887709,0.0,0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276,0,0,0,0,0,0,0,0,0.8499804321933304,348.28,0.5612438267899035,0.42426971067833563,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.728109442151599,4.781725147887709,0.0,0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224,0,0,0,0,0,0,0,0,0.8499804321933304,348.28,0.5612438267899035,0.42426971067833563,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.728109442151599,4.781725147887709,0.0,1
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976,0,0,0,0,0,0,0,0,0.8499804321933304,348.28,0.5612438267899035,0.42426971067833563,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.728109442151599,4.781725147887709,0.0,1
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212,0,0,0,0,0,0,0,0,0.8503204790979131,315.52,0.5129627281784684,0.42449581898447397,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.3869262414277967,4.837709458942664,0.0,0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342,0,0,0,0,0,0,0,0,0.8503204790979131,315.52,0.5129627281784684,0.42449581898447397,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.3869262414277967,4.837709458942664,0.0,0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.46846404,0,0,0,0,0,0,0,0,0.8503204790979131,315.52,0.5129627281784684,0.42449581898447397,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.3869262414277967,4.837709458942664,0.0,0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56.0,38.56239268,0,0,0,0,0,0,0,0,0.8503204790979131,315.52,0.5129627281784684,0.42449581898447397,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.3869262414277967,4.837709458942664,0.0,1
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408,0,0,0,0,0,0,0,0,0.8503204790979131,315.52,0.5129627281784684,0.42449581898447397,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.3869262414277967,4.837709458942664,0.0,1
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,10.76272036,0,0,0,0,0,0,0,0,1.0624360285951933,329.36,0.5357663346934732,0.4242640140511763,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.7029282555214393,5.101511415553109,0.0,0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14.0,25.48303296,0,0,0,0,0,0,0,0,1.0624360285951933,329.36,0.5357663346934732,0.4242640140511763,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.7029282555214393,5.101511415553109,0.0,0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024,0,0,0,0,0,0,0,0,1.0624360285951933,329.36,0.5357663346934732,0.4242640140511763,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.7029282555214393,5.101511415553109,0.0,0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352,0,0,0,0,0,0,0,0,1.0624360285951933,329.36,0.5357663346934732,0.4242640140511763,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.7029282555214393,5.101511415553109,0.0,0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100.0,33.5430074,0,0,0,0,0,0,0,0,1.0624360285951933,329.36,0.5357663346934732,0.4242640140511763,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.7029282555214393,5.101511415553109,0.0,1
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024,0,0,0,0,0,0,0,0,0.7249181303527884,373.86,0.3256566629132387,0.42424720335203614,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.9050881545350582,5.1049146397432645,3.7630588522881876,0
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,17.8229546,0,0,0,0,0,0,0,0,0.7249181303527884,373.86,0.3256566629132387,0.42424720335203614,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.9050881545350582,5.1049146397432645,3.7630588522881876,0
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28.0,24.24197616,0,0,0,0,0,0,0,0,0.7249181303527884,373.86,0.3256566629132387,0.42424720335203614,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.9050881545350582,5.1049146397432645,3.7630588522881876,0
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.8535314,0,0,0,0,0,0,0,0,0.7249181303527884,373.86,0.3256566629132387,0.42424720335203614,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.9050881545350582,5.1049146397432645,3.7630588522881876,1
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844,0,0,0,0,0,0,0,0,0.7249181303527884,373.86,0.3256566629132387,0.42424720335203614,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.9050881545350582,5.1049146397432645,3.7630588522881876,1
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236,0,0,0,0,0,0,0,0,0.8502245928855406,336.28,0.540353277014977,0.4242591212068829,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.061786606441115,3.23907053215372,4.59562477314456,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732,0,0,0,0,0,0,0,0,0.8502245928855406,336.28,0.540353277014977,0.4242591212068829,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.061786606441115,3.23907053215372,4.59562477314456,1
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404,0,0,0,0,0,0,0,0,0.8502245928855406,336.28,0.540353277014977,0.4242591212068829,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.061786606441115,3.23907053215372,4.59562477314456,1
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.77301264,0,0,0,0,0,0,0,0,0.8502245928855406,336.28,0.540353277014977,0.4242591212068829,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.061786606441115,3.23907053215372,4.59562477314456,2
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368,0,0,0,0,0,0,0,0,0.8502245928855406,336.28,0.540353277014977,0.4242591212068829,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.061786606441115,3.23907053215372,4.59562477314456,2
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112,0,0,0,0,0,0,0,0,0.8502058382835795,336.34,0.5403460783570094,0.42425682682107535,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.0347056478384444,3.239462458476589,4.595725727160092,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412,0,0,0,0,0,0,0,0,0.8502058382835795,336.34,0.5403460783570094,0.42425682682107535,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.0347056478384444,3.239462458476589,4.595725727160092,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.2309246,0,0,0,0,0,0,0,0,0.8502058382835795,336.34,0.5403460783570094,0.42425682682107535,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.0347056478384444,3.239462458476589,4.595725727160092,1
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936,0,0,0,0,0,0,0,0,0.8502058382835795,336.34,0.5403460783570094,0.42425682682107535,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.0347056478384444,3.239462458476589,4.595725727160092,1
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.97322048,0,0,0,0,0,0,0,0,0.8502058382835795,336.34,0.5403460783570094,0.42425682682107535,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.0347056478384444,3.239462458476589,4.595725727160092,1
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012,0,0,0,0,0,0,0,0,0.85000870773032,347.84000000000003,0.5612637994318863,0.4242690664298395,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.9643112344262046,4.780467127845082,0.0,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14.0,22.31833812,0,0,0,0,0,0,0,0,0.85000870773032,347.84000000000003,0.5612637994318863,0.4242690664298395,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.9643112344262046,4.780467127845082,0.0,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084,0,0,0,0,0,0,0,0,0.85000870773032,347.84000000000003,0.5612637994318863,0.4242690664298395,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.9643112344262046,4.780467127845082,0.0,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56.0,31.35047372,0,0,0,0,0,0,0,0,0.85000870773032,347.84000000000003,0.5612637994318863,0.4242690664298395,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.9643112344262046,4.780467127845082,0.0,1
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100.0,40.85834776,0,0,0,0,0,0,0,0,0.85000870773032,347.84000000000003,0.5612637994318863,0.4242690664298395,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.9643112344262046,4.780467127845082,0.0,1
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3.0,19.93275116,0,0,0,0,0,0,0,0,0.784120982953828,332.16,0.5619580924686308,0.4713676735721603,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.0794415416798357,4.555034116494294,0.0,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14.0,25.68987576,0,0,0,0,0,0,0,0,0.784120982953828,332.16,0.5619580924686308,0.4713676735721603,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.0794415416798357,4.555034116494294,0.0,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.2335226,0,0,0,0,0,0,0,0,0.784120982953828,332.16,0.5619580924686308,0.4713676735721603,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.0794415416798357,4.555034116494294,0.0,1
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56.0,39.58971192,0,0,0,0,0,0,0,0,0.784120982953828,332.16,0.5619580924686308,0.4713676735721603,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.0794415416798357,4.555034116494294,0.0,1
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833,0,0,0,0,0,0,0,0,0.784120982953828,332.16,0.5619580924686308,0.4713676735721603,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.0794415416798357,4.555034116494294,0.0,1
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904,0,0,0,0,0,0,0,0,0.7496799999700128,345.69,0.5421620526904983,0.4736830525322812,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.8764069432883397,4.5715099844954565,0.0,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.91766264,0,0,0,0,0,0,0,0,0.7496799999700128,345.69,0.5421620526904983,0.4736830525322812,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.8764069432883397,4.5715099844954565,0.0,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28.0,29.21999288,0,0,0,0,0,0,0,0,0.7496799999700128,345.69,0.5421620526904983,0.4736830525322812,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.8764069432883397,4.5715099844954565,0.0,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084,0,0,0,0,0,0,0,0,0.7496799999700128,345.69,0.5421620526904983,0.4736830525322812,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.8764069432883397,4.5715099844954565,0.0,1
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100.0,42.34761592,0,0,0,0,0,0,0,0,0.7496799999700128,345.69,0.5421620526904983,0.4736830525322812,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.8764069432883397,4.5715099844954565,0.0,1
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,13.54130864,0,0,0,0,0,0,0,0,0.7496706192005612,312.89,0.5091885326949027,0.47273973390845025,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.2731562823032334,4.618777189394308,0.0,0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14.0,26.31040416,0,0,0,0,0,0,0,0,0.7496706192005612,312.89,0.5091885326949027,0.47273973390845025,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.2731562823032334,4.618777189394308,0.0,0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28.0,31.64005364,0,0,0,0,0,0,0,0,0.7496706192005612,312.89,0.5091885326949027,0.47273973390845025,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.2731562823032334,4.618777189394308,0.0,1
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396,0,0,0,0,0,0,0,0,0.7496706192005612,312.89,0.5091885326949027,0.47273973390845025,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.2731562823032334,4.618777189394308,0.0,1
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881,0,0,0,0,0,0,0,0,0.7496706192005612,312.89,0.5091885326949027,0.47273973390845025,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.2731562823032334,4.618777189394308,0.0,1
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584,0,0,0,0,0,0,0,0,0.749635414181228,312.96,0.5091705010062254,0.4737862957948313,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.4309783077624445,4.618974466964488,0.0,0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14.0,25.3727168,0,0,0,0,0,0,0,0,0.749635414181228,312.96,0.5091705010062254,0.4737862957948313,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.4309783077624445,4.618974466964488,0.0,0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28.0,37.404073,0,0,0,0,0,0,0,0,0.749635414181228,312.96,0.5091705010062254,0.4737862957948313,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.4309783077624445,4.618974466964488,0.0,1
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56.0,44.39535964,0,0,0,0,0,0,0,0,0.749635414181228,312.96,0.5091705010062254,0.4737862957948313,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.4309783077624445,4.618974466964488,0.0,1
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100.0,47.73931824,0,0,0,0,0,0,0,0,0.749635414181228,312.96,0.5091705010062254,0.4737862957948313,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.4309783077624445,4.618974466964488,0.0,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556,0,0,0,0,0,0,0,0,0.7499999999646226,336.78,0.47211829679695594,0.4241726527081808,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.179286876649552,4.834534349115358,0.0,0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372,0,0,0,0,0,0,0,0,0.7499999999646226,336.78,0.47211829679695594,0.4241726527081808,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.179286876649552,4.834534349115358,0.0,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,38.50033984,0,0,0,0,0,0,0,0,0.7499999999646226,336.78,0.47211829679695594,0.4241726527081808,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.179286876649552,4.834534349115358,0.0,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,45.08483564,0,0,0,0,0,0,0,0,0.7499999999646226,336.78,0.47211829679695594,0.4241726527081808,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.179286876649552,4.834534349115358,0.0,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606,0,0,0,0,0,0,0,0,0.7499999999646226,336.78,0.47211829679695594,0.4241726527081808,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.179286876649552,4.834534349115358,0.0,1
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.43736764,0,0,0,0,0,0,0,0,0.7506364616720329,353.37,0.4922885360813796,0.42425811373995553,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.0438143640366846,4.809090142334542,0.0,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308,0,0,0,0,0,0,0,0,0.7506364616720329,353.37,0.4922885360813796,0.42425811373995553,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.0438143640366846,4.809090142334542,0.0,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592,0,0,0,0,0,0,0,0,0.7506364616720329,353.37,0.4922885360813796,0.42425811373995553,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.0438143640366846,4.809090142334542,0.0,1
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56.0,42.69924868,0,0,0,0,0,0,0,0,0.7506364616720329,353.37,0.4922885360813796,0.42425811373995553,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.0438143640366846,4.809090142334542,0.0,1
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448,0,0,0,0,0,0,0,0,0.7506364616720329,353.37,0.4922885360813796,0.42425811373995553,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.0438143640366846,4.809090142334542,0.0,1
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.9095425048844386,4.7813898305905775,0.0,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.9095425048844386,4.7813898305905775,0.0,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28.0,29.65436276,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.9095425048844386,4.7813898305905775,0.0,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56.0,36.96970312,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.9095425048844386,4.7813898305905775,0.0,1
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.9095425048844386,4.7813898305905775,0.0,1
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.9947003132247452,4.7813898305905775,0.0,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.9947003132247452,4.7813898305905775,0.0,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.9947003132247452,4.7813898305905775,0.0,1
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56.0,36.63875464,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.9947003132247452,4.7813898305905775,0.0,1
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100.0,44.20920112,0,0,0,0,0,0,0,0,0.7496916895114892,369.64,0.5098203657474889,0.4242300392444882,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.9947003132247452,4.7813898305905775,0.0,1
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,13.62404576,0,0,0,0,0,0,0,0,0.9349983459623443,348.39,0.48678205458001716,0.42423911857519236,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.1471001901536506,5.124023501441311,0.0,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,21.60128308,0,0,0,0,0,0,0,0,0.9349983459623443,348.39,0.48678205458001716,0.42423911857519236,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.1471001901536506,5.124023501441311,0.0,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328,0,0,0,0,0,0,0,0,0.9349983459623443,348.39,0.48678205458001716,0.42423911857519236,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.1471001901536506,5.124023501441311,0.0,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56.0,35.57006684,0,0,0,0,0,0,0,0,0.9349983459623443,348.39,0.48678205458001716,0.42423911857519236,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.1471001901536506,5.124023501441311,0.0,1
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,45.3675208,0,0,0,0,0,0,0,0,0.9349983459623443,348.39,0.48678205458001716,0.42423911857519236,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.1471001901536506,5.124023501441311,0.0,1
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.31534036,0,0,0,0,0,0,0,0,0.9350142825238951,349.22,0.4874004925122444,0.42425477568313763,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.2181159363675955,4.811940423184356,3.833196224882175,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.50475644,0,0,0,0,0,0,0,0,0.9350142825238951,349.22,0.4874004925122444,0.42425477568313763,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.2181159363675955,4.811940423184356,3.833196224882175,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.2677366,0,0,0,0,0,0,0,0,0.9350142825238951,349.22,0.4874004925122444,0.42425477568313763,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.2181159363675955,4.811940423184356,3.833196224882175,1
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56.0,43.49904084,0,0,0,0,0,0,0,0,0.9350142825238951,349.22,0.4874004925122444,0.42425477568313763,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.2181159363675955,4.811940423184356,3.833196224882175,1
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100.0,48.67011084,0,0,0,0,0,0,0,0,0.9350142825238951,349.22,0.4874004925122444,0.42425477568313763,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,2.2181159363675955,4.811940423184356,3.833196224882175,1
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.39807748,0,0,0,0,0,0,0,0,0.9375296067658971,335.35,0.4721335917557139,0.4241721942490521,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.4706386779902956,4.830311739964974,3.76630335107874,0
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14.0,23.5111316,0,0,0,0,0,0,0,0,0.9375296067658971,335.35,0.4721335917557139,0.4241721942490521,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.4706386779902956,4.830311739964974,3.76630335107874,0
